,Bacteria,Chemicals,Importance_random_forest,CV_random_forest,R_squared_random_forest
455,367,Sb,0.2291761808689199,-0.027805611939229147,0.50073852457508
456,367,Ba,0.2337419071263832,-0.027805611939229147,0.50073852457508
457,370,"['Fe', 'Al', 'Cr', 'Mn']",0.2992828232043371,-0.25654301010926983,0.49981070643180014
458,370,"['Se', 'Mo']",0.31920538811551136,-0.25654301010926983,0.49981070643180014
459,370,"['Fluoren', 'Fluoranten']",0.2338442191887793,-0.25654301010926983,0.49981070643180014
460,370,pH,0.232216972263519,-0.25654301010926983,0.49981070643180014
461,370,EC,0.2329400249282937,-0.25654301010926983,0.49981070643180014
462,370,B,0.2338442191887793,-0.25654301010926983,0.49981070643180014
463,370,Ni,0.28900138096739814,-0.25654301010926983,0.49981070643180014
464,370,Ga,0.2420521031370606,-0.25654301010926983,0.49981070643180014
465,370,Sr,0.236249079905693,-0.25654301010926983,0.49981070643180014
466,370,Sb,0.2705590136805277,-0.25654301010926983,0.49981070643180014
467,370,Ba,0.24230795512907155,-0.25654301010926983,0.49981070643180014
468,370,Naftalen,0.2338442191887794,-0.25654301010926983,0.49981070643180014
469,370,Acenaften,0.23694094997822535,-0.25654301010926983,0.49981070643180014
470,371,B,0.22015274261404982,-0.32115683546247853,0.41807908269429483
471,371,Ga,0.2212814247716517,-0.32115683546247853,0.41807908269429483
472,371,Sb,0.19075149928875168,-0.32115683546247853,0.41807908269429483
473,375,Sr,0.28725958498896254,0.00734754321989417,0.7720285016560462
474,377,Sb,0.30552536444061185,-0.17910615738064917,0.428736110720762
475,381,"['Fe', 'Al', 'Cr', 'Mn']",0.19196034827232245,-0.20432719447929304,0.2443320696061071
476,381,B,0.19009486782321894,-0.20432719447929304,0.2443320696061071
477,381,Ni,0.2136490347664396,-0.20432719447929304,0.2443320696061071
478,381,Ga,0.20640046046681682,-0.20432719447929304,0.2443320696061071
479,381,Sr,0.19325406747032237,-0.20432719447929304,0.2443320696061071
480,381,Sb,0.19069173076893098,-0.20432719447929304,0.2443320696061071
481,381,Acenaften,0.19462502893235722,-0.20432719447929304,0.2443320696061071
482,383,Sb,0.27951384472159224,-0.19364375539015355,0.3204848543377845
483,383,Naftalen,0.20455799545645403,-0.19364375539015355,0.3204848543377845
484,384,"['Fe', 'Al', 'Cr', 'Mn']",0.2011429179745592,-0.23132042836227473,0.28658354707001854
